settlement_date,settlement_period,indo,england_wales,embedded_wind,embedded_solar,non_bm_stor,i014_demand,i014_TGSD,pumping,french_import,britned_import,moyle_import,east_west_import
5/1/2015 00:00:00,3,28849.00,26473.00,941.00,0.00,0.00,29080.06,30217.56,-1113.08,1405.26,935.07,-49.00,17.64
5/1/2015 00:00:00,4,28298.00,25985.00,945.00,0.00,0.00,28434.90,29970.37,-1488.32,1405.36,940.27,-48.90,24.35
5/1/2015 00:00:00,5,27857.00,25593.00,945.00,0.00,0.00,28022.13,29537.09,-1488.04,1405.16,923.86,-25.90,24.66
5/1/2015 00:00:00,6,27808.00,25503.00,947.00,0.00,0.00,27977.90,29507.75,-1516.10,1405.36,959.86,84.10,24.64
5/1/2015 00:00:00,7,27422.00,25110.00,947.00,0.00,0.00,27563.83,29301.75,-1651.14,1405.16,942.27,153.30,34.25
5/1/2015 00:00:00,8,26774.00,24477.00,942.00,0.00,0.00,26917.40,28725.14,-1807.74,1405.26,922.67,176.20,34.61
5/1/2015 00:00:00,9,26442.00,24187.00,942.00,0.00,0.00,26637.08,28560.32,-1923.24,1405.36,918.28,176.20,34.60
5/1/2015 00:00:00,10,26426.00,24205.00,960.00,0.00,0.00,26590.50,28505.70,-1915.20,1405.16,916.28,176.10,34.65
5/1/2015 00:00:00,11,27120.00,24855.00,960.00,0.00,0.00,27377.13,28955.55,-1560.62,1479.28,1015.48,157.50,34.60
5/1/2015 00:00:00,12,28519.00,26062.00,994.00,0.00,0.00,28804.35,29863.02,-1063.24,1479.28,978.69,86.90,7.95
5/1/2015 00:00:00,13,31790.00,29001.00,994.00,0.00,0.00,32174.71,32327.41,-91.34,1372.65,810.70,18.60,-58.80
5/1/2015 00:00:00,14,35025.00,31952.00,1029.00,0.00,0.00,35393.94,35539.50,-15.56,1372.74,791.09,-43.00,-86.84
5/1/2015 00:00:00,15,38850.00,35436.00,1029.00,0.00,0.00,39191.62,39312.10,-11.12,1400.22,923.89,-22.60,-86.88
5/1/2015 00:00:00,16,41072.00,37574.00,1043.00,0.00,89.00,41271.89,41354.72,-14.28,1400.12,927.09,28.50,-68.30
5/1/2015 00:00:00,17,42241.00,38635.00,1043.00,12.00,213.00,42311.54,42580.67,-12.96,1479.38,1007.11,-59.70,-193.14
5/1/2015 00:00:00,18,42834.00,39259.00,1055.00,23.00,252.00,42844.52,43297.06,-8.62,1479.28,1001.52,-100.60,-340.44
5/1/2015 00:00:00,19,43865.00,40218.00,1055.00,82.00,390.00,43854.61,44334.67,-14.86,1479.18,998.33,-104.20,-359.74
5/1/2015 00:00:00,20,44184.00,40559.00,1044.00,141.00,391.00,44148.60,44679.28,-15.68,1479.38,994.72,-104.10,-409.76
5/1/2015 00:00:00,21,44467.00,40796.00,1044.00,229.00,241.00,44421.86,44981.66,-17.00,1479.38,1002.73,-104.20,-437.10
5/1/2015 00:00:00,22,44875.00,41193.00,1025.00,317.00,4.00,44741.79,45248.40,-16.86,1479.28,967.14,-104.20,-385.46
5/1/2015 00:00:00,23,44980.00,41238.00,1025.00,383.00,0.00,44819.06,45306.52,-16.46,1479.38,979.54,-104.10,-365.64
5/1/2015 00:00:00,24,45074.00,41264.00,1027.00,448.00,0.00,44945.10,45430.92,-14.82,1479.28,991.94,-104.20,-365.88
5/1/2015 00:00:00,25,45295.00,41468.00,1027.00,467.00,0.00,45213.41,45697.09,-12.68,1479.28,1026.74,-104.20,-365.68
5/1/2015 00:00:00,26,45211.00,41389.00,1043.00,486.00,0.00,45035.44,45515.40,-12.16,1479.38,976.35,-104.20,-362.84
5/1/2015 00:00:00,27,45134.00,41312.00,1043.00,416.00,0.00,44924.76,45375.64,-10.88,1479.48,993.55,-104.10,-334.94
5/1/2015 00:00:00,28,45019.00,41236.00,1048.00,346.00,0.00,44846.28,45314.13,-11.18,1479.38,996.75,-112.20,-342.52
5/1/2015 00:00:00,29,45166.00,41430.00,1048.00,275.00,0.00,45068.66,45636.25,-8.84,1479.48,1027.15,-154.40,-402.44
5/1/2015 00:00:00,30,45180.00,41451.00,1074.00,204.00,0.00,45000.65,45626.65,-11.00,1479.48,995.95,-154.50,-459.28
5/1/2015 00:00:00,31,45292.00,41522.00,1074.00,135.00,0.00,45152.64,45781.39,-10.92,1479.38,801.95,-157.30,-459.14
5/1/2015 00:00:00,32,46245.00,42374.00,1064.00,67.00,0.00,46259.72,46915.13,-10.90,1479.68,815.14,-183.50,-459.14
5/1/2015 00:00:00,33,47976.00,43825.00,1064.00,35.00,77.00,47977.54,48573.19,-19.66,1479.38,970.33,-157.20,-422.50
5/1/2015 00:00:00,34,49192.00,44931.00,1109.00,4.00,202.00,49251.90,49837.62,-19.64,1479.48,975.52,-149.50,-415.30
5/1/2015 00:00:00,35,49382.00,45139.00,1109.00,0.00,144.00,49449.40,50106.95,-17.50,1479.58,979.13,-190.00,-448.08
5/1/2015 00:00:00,36,49031.00,44887.00,1175.00,0.00,2.00,49057.04,49776.34,-17.10,1479.38,985.93,-250.60,-453.46
5/1/2015 00:00:00,37,48879.00,44841.00,1175.00,0.00,0.00,48797.80,49498.99,-6.60,1479.58,1029.13,-244.10,-453.46
5/1/2015 00:00:00,38,48593.00,44654.00,1223.00,0.00,0.00,48466.99,49128.41,-6.42,1479.48,1023.53,-200.60,-453.26
5/1/2015 00:00:00,39,47621.00,43847.00,1223.00,0.00,0.00,47521.07,48189.31,-13.24,1479.48,1016.32,-200.60,-453.46
5/1/2015 00:00:00,40,45952.00,42368.00,1261.00,0.00,0.00,45995.58,46666.51,-12.94,1479.58,994.73,-200.50,-453.44
5/1/2015 00:00:00,41,44493.00,40969.00,1261.00,0.00,0.00,44526.26,45175.72,-11.30,1479.68,1033.93,-203.50,-433.86
5/1/2015 00:00:00,42,42571.00,39289.00,1291.00,0.00,0.00,42497.11,43172.63,-12.52,1479.48,989.53,-229.70,-432.58
5/1/2015 00:00:00,43,40464.00,37421.00,1291.00,0.00,0.00,40478.71,41153.11,-11.38,1479.68,995.93,-229.70,-432.32
5/1/2015 00:00:00,44,38043.00,35215.00,1299.00,0.00,0.00,38142.07,38756.84,-0.88,1479.58,997.93,-192.60,-415.44
5/1/2015 00:00:00,45,35838.00,33193.00,1299.00,0.00,0.00,35914.65,36518.25,-1.56,1479.58,995.94,-211.30,-389.22
5/1/2015 00:00:00,46,33611.00,30993.00,1307.00,0.00,0.00,33705.80,34265.31,-9.64,1479.58,994.73,-161.90,-388.40
5/1/2015 00:00:00,47,31154.00,28713.00,1307.00,0.00,0.00,31257.41,31922.16,-377.38,1479.58,992.72,-47.20,-240.72
5/1/2015 00:00:00,48,29728.00,27397.00,1330.00,0.00,0.00,29862.38,30986.81,-981.10,1479.48,995.93,-14.60,-144.62
6/1/2015 00:00:00,1,29490.00,27190.00,1329.00,0.00,0.00,29620.63,31009.67,-1272.60,1479.68,963.93,-91.90,-72.90
6/1/2015 00:00:00,2,29704.00,27414.00,1352.00,0.00,0.00,29853.50,31313.84,-1271.92,1479.38,986.73,-92.10,-72.92
6/1/2015 00:00:00,3,29504.00,27310.00,1352.00,0.00,0.00,29626.67,31138.25,-1341.90,1479.68,990.73,-92.10,-72.94
6/1/2015 00:00:00,4,28777.00,26663.00,1366.00,0.00,0.00,28906.95,30835.07,-1855.76,1479.68,973.13,-87.30,-72.86
6/1/2015 00:00:00,5,28208.00,26169.00,1366.00,0.00,0.00,28376.62,30532.18,-2049.24,1479.38,969.52,-115.00,-72.88
6/1/2015 00:00:00,6,27955.00,25874.00,1404.00,0.00,0.00,28119.46,30351.86,-2042.40,1479.38,975.51,-117.20,-72.90
6/1/2015 00:00:00,7,27449.00,25360.00,1404.00,0.00,0.00,27612.05,29935.60,-2091.88,1479.58,999.13,-158.90,-72.90
6/1/2015 00:00:00,8,26825.00,24753.00,1492.00,0.00,0.00,26981.82,29477.07,-2166.90,1479.38,977.93,-194.40,-133.08
6/1/2015 00:00:00,9,26404.00,24399.00,1492.00,0.00,0.00,26577.98,29190.81,-2218.66,1479.48,1003.53,-235.70,-158.52
6/1/2015 00:00:00,10,26375.00,24397.00,1509.00,0.00,0.00,26579.18,29150.09,-2215.90,1479.68,988.73,-221.40,-134.92
6/1/2015 00:00:00,11,26876.00,24826.00,1509.00,0.00,0.00,27112.50,29488.33,-2144.16,1410.50,969.13,-159.30,-72.88
6/1/2015 00:00:00,12,28229.00,25973.00,1524.00,0.00,0.00,28566.58,30360.80,-1621.48,1410.50,1006.33,-50.90,-57.13
6/1/2015 00:00:00,13,31511.00,28857.00,1524.00,0.00,0.00,32021.95,32684.79,-561.62,1479.48,1011.92,65.00,50.28
6/1/2015 00:00:00,14,35119.00,32201.00,1530.00,0.00,0.00,35512.55,35890.61,-385.36,1479.48,985.52,19.90,19.73
6/1/2015 00:00:00,15,39085.00,35756.00,1530.00,0.00,0.00,39523.00,39605.37,-35.58,831.35,996.32,-16.60,-53.39
6/1/2015 00:00:00,16,41432.00,37946.00,1578.00,0.00,0.00,41690.43,41904.39,-8.38,834.42,998.32,-51.00,-148.30
6/1/2015 00:00:00,17,42411.00,38855.00,1578.00,7.00,0.00,42463.98,42926.88,-16.98,1478.89,922.72,-171.70,-270.88
6/1/2015 00:00:00,18,42399.00,38878.00,1596.00,13.00,0.00,42388.82,43048.44,-17.20,1478.79,951.54,-226.10,-414.60
6/1/2015 00:00:00,19,43194.00,39621.00,1596.00,67.00,0.00,43268.19,43904.46,-13.10,1479.48,1003.55,-168.20,-453.54
6/1/2015 00:00:00,20,43402.00,39862.00,1639.00,121.00,0.00,43487.19,44116.14,-12.48,1479.38,995.94,-178.40,-436.78
6/1/2015 00:00:00,21,43402.00,39875.00,1639.00,205.00,0.00,43413.57,44129.70,-10.74,1479.38,975.55,-250.70,-453.46
6/1/2015 00:00:00,22,43368.00,39839.00,1642.00,289.00,0.00,43346.33,44051.04,-7.24,1479.38,979.54,-242.90,-453.42
6/1/2015 00:00:00,23,43288.00,39734.00,1642.00,388.00,0.00,43256.60,43889.44,-7.04,1479.38,979.55,-171.40,-453.56
6/1/2015 00:00:00,24,43237.00,39602.00,1586.00,487.00,0.00,43235.48,43822.12,-6.64,1479.48,991.94,-125.30,-453.70
6/1/2015 00:00:00,25,43207.00,39580.00,1586.00,572.00,0.00,43138.96,43725.71,-6.52,1479.48,991.95,-126.00,-453.74
6/1/2015 00:00:00,26,42928.00,39316.00,1542.00,656.00,0.00,42841.81,43483.76,-6.84,1479.58,971.55,-179.40,-453.42
6/1/2015 00:00:00,27,42724.00,39132.00,1542.00,636.00,0.00,42728.76,43440.26,-6.50,1479.68,1006.75,-250.70,-453.72
6/1/2015 00:00:00,28,42562.00,39004.00,1484.00,616.00,0.00,42596.16,43308.28,-7.12,1479.38,970.35,-250.70,-453.62
6/1/2015 00:00:00,29,42660.00,39090.00,1484.00,555.00,4.00,42594.00,43305.74,-6.74,1479.78,981.56,-250.70,-453.34
6/1/2015 00:00:00,30,42710.00,39115.00,1384.00,494.00,0.00,42648.84,43360.64,-6.80,1479.48,1023.96,-250.80,-453.46
6/1/2015 00:00:00,31,42874.00,39205.00,1384.00,360.00,0.00,42726.64,43438.66,-7.02,1479.58,979.95,-250.60,-453.18
6/1/2015 00:00:00,32,44038.00,40185.00,1239.00,227.00,0.00,43772.39,44488.29,-10.90,1479.48,986.35,-250.70,-453.64
6/1/2015 00:00:00,33,46246.00,42086.00,1239.00,120.00,0.00,45974.15,46618.48,-12.24,1479.68,1022.74,-178.00,-453.18
6/1/2015 00:00:00,34,48948.00,44533.00,1138.00,14.00,0.00,48787.86,49435.86,-15.92,1479.58,991.92,-177.10,-453.56
6/1/2015 00:00:00,35,49339.00,44937.00,1138.00,0.00,0.00,49230.24,49949.82,-14.58,1479.48,1019.14,-250.90,-470.84
6/1/2015 00:00:00,36,49190.00,44883.00,1079.00,0.00,0.00,49151.84,49871.46,-14.62,1479.78,978.33,-251.30,-460.90
6/1/2015 00:00:00,37,49116.00,44895.00,1079.00,0.00,0.00,49166.76,49886.34,-14.58,1479.58,1027.14,-251.40,-453.42
6/1/2015 00:00:00,38,49121.00,44963.00,1034.00,0.00,0.00,49150.71,49870.52,-14.76,1479.38,1003.52,-251.40,-453.32
6/1/2015 00:00:00,39,48166.00,44147.00,1034.00,0.00,0.00,48106.08,48815.96,-8.32,1479.58,1028.32,-251.30,-453.68
6/1/2015 00:00:00,40,46771.00,42838.00,970.00,0.00,0.00,46681.34,47394.92,-8.42,1479.58,1030.72,-251.40,-453.20
6/1/2015 00:00:00,41,45410.00,41564.00,970.00,0.00,0.00,45252.48,45966.51,-8.72,1479.48,972.71,-251.40,-453.44
6/1/2015 00:00:00,42,43359.00,39743.00,924.00,0.00,0.00,43179.42,43853.03,-15.24,1479.38,997.52,-226.90,-431.66
6/1/2015 00:00:00,43,41452.00,38071.00,924.00,0.00,0.00,41408.07,42003.23,-15.24,1479.58,995.52,-245.00,-335.44
6/1/2015 00:00:00,44,39116.00,35987.00,959.00,0.00,0.00,39129.19,39668.17,-10.52,1479.38,1006.73,-240.60,-285.88
6/1/2015 00:00:00,45,36635.00,33687.00,959.00,0.00,0.00,36748.98,37305.00,-11.16,1479.38,994.32,-232.40,-310.10
6/1/2015 00:00:00,46,34663.00,31798.00,1013.00,0.00,0.00,34749.44,35078.64,-12.22,1479.48,992.32,-116.40,-199.78
6/1/2015 00:00:00,47,32136.00,29452.00,1013.00,0.00,0.00,32257.03,32405.60,-25.34,1479.38,985.51,-47.30,-76.30
6/1/2015 00:00:00,48,30676.00,28113.00,1089.00,0.00,0.00,30843.98,31391.50,-487.92,1479.48,1009.12,-30.20,40.48
7/1/2015 00:00:00,1,30498.00,27996.00,1187.00,0.00,0.00,30645.41,31502.99,-857.58,1479.28,1000.30,125.20,94.35
7/1/2015 00:00:00,2,30785.00,28361.00,1253.00,0.00,0.00,30958.90,31997.68,-1051.82,1479.38,1019.11,201.20,148.41
7/1/2015 00:00:00,3,30351.00,28057.00,1253.00,0.00,0.00,30603.88,31700.25,-1292.08,1479.48,1004.69,201.20,195.22
7/1/2015 00:00:00,4,29611.00,27480.00,1323.00,0.00,0.00,29945.27,31660.91,-1692.86,1479.28,1003.50,201.20,259.68
7/1/2015 00:00:00,5,29084.00,26962.00,1323.00,0.00,0.00,29299.48,31039.64,-1740.16,1479.18,1001.90,201.30,284.56
7/1/2015 00:00:00,6,28852.00,26714.00,1394.00,0.00,0.00,29039.31,30839.49,-1754.68,1463.17,1010.30,201.30,284.72
7/1/2015 00:00:00,7,28395.00,26286.00,1394.00,0.00,0.00,28573.27,30445.75,-1827.14,1178.45,794.30,201.10,284.57
7/1/2015 00:00:00,8,27664.00,25581.00,1496.00,0.00,0.00,27850.57,29716.95,-1834.88,1175.88,790.69,201.20,284.72
7/1/2015 00:00:00,9,27236.00,25267.00,1496.00,0.00,0.00,27446.95,29287.23,-1808.98,84.69,818.70,201.10,284.66
7/1/2015 00:00:00,10,27024.00,25082.00,1614.00,0.00,0.00,27217.25,28924.47,-1707.22,86.47,825.10,201.20,284.58
7/1/2015 00:00:00,11,27581.00,25604.00,1614.00,0.00,0.00,27784.98,29487.50,-1702.52,80.84,1002.31,201.10,284.62
7/1/2015 00:00:00,12,28672.00,26559.00,1693.00,0.00,0.00,28984.85,30259.56,-1292.38,80.94,985.10,201.10,211.77
7/1/2015 00:00:00,13,32035.00,29563.00,1693.00,0.00,0.00,32405.14,32726.40,-303.60,39.52,1004.29,201.10,167.00
7/1/2015 00:00:00,14,35455.00,32748.00,1797.00,0.00,0.00,35863.45,36095.66,-168.58,41.23,1006.29,199.90,158.20
7/1/2015 00:00:00,15,39684.00,36580.00,1797.00,0.00,0.00,40128.22,40144.42,-8.90,1259.39,1002.70,170.20,65.47
7/1/2015 00:00:00,16,41888.00,38697.00,1889.00,19.00,0.00,42288.83,42295.91,-7.08,1256.32,1013.90,38.80,0.64
7/1/2015 00:00:00,17,42424.00,39221.00,1889.00,37.00,0.00,42771.04,42843.87,-14.52,1471.57,974.71,-58.00,-0.43
7/1/2015 00:00:00,18,42229.00,39037.00,2003.00,56.00,0.00,42566.56,42639.80,-15.12,1479.18,977.92,-57.90,-0.30
7/1/2015 00:00:00,19,43165.00,39915.00,2003.00,127.00,0.00,43547.71,43614.81,-9.10,1479.18,1019.52,-58.00,-0.24
7/1/2015 00:00:00,20,43378.00,40126.00,2117.00,197.00,0.00,43748.04,43817.40,-6.96,1479.28,1024.73,-58.00,-0.24
7/1/2015 00:00:00,21,43524.00,40247.00,2117.00,254.00,0.00,43913.84,43979.24,-6.90,1478.99,871.13,-58.00,-0.26
7/1/2015 00:00:00,22,43637.00,40303.00,2234.00,311.00,0.00,44059.57,44133.59,-12.82,1479.28,883.53,-58.00,-0.26
7/1/2015 00:00:00,23,43877.00,39642.00,2234.00,327.00,0.00,44103.54,44213.60,-7.14,1479.18,879.14,-103.00,-0.24
7/1/2015 00:00:00,24,44080.00,40621.00,2340.00,342.00,0.00,44185.42,44309.00,-8.18,1479.09,860.75,-113.30,-0.26
7/1/2015 00:00:00,25,44284.00,40809.00,2340.00,346.00,0.00,44403.57,44556.05,-6.98,1479.48,825.94,-145.70,-0.26
7/1/2015 00:00:00,26,44209.00,40724.00,2431.00,349.00,0.00,44256.68,44422.22,-15.54,1479.18,810.74,-150.40,-0.28
7/1/2015 00:00:00,27,43854.00,40338.00,2431.00,308.00,0.00,44124.30,44289.88,-15.58,1461.89,805.14,-150.40,-0.24
7/1/2015 00:00:00,28,44215.00,40700.00,2475.00,267.00,0.00,44230.72,44397.09,-9.00,1456.26,825.14,-156.80,-0.24
7/1/2015 00:00:00,29,44174.00,40692.00,2475.00,220.00,0.00,44181.08,44390.72,-12.64,1473.35,821.14,-197.50,-0.24
7/1/2015 00:00:00,30,43861.00,40429.00,2497.00,173.00,0.00,43864.29,44072.63,-11.34,1454.67,784.73,-197.40,-0.24
7/1/2015 00:00:00,31,44062.00,40565.00,2497.00,117.00,0.00,43918.72,44126.46,-7.30,1092.96,831.92,-200.40,-0.28
7/1/2015 00:00:00,32,45314.00,41646.00,2525.00,62.00,0.00,45220.27,45460.29,-11.02,1101.75,834.73,-229.60,-0.11
7/1/2015 00:00:00,33,47804.00,43905.00,2525.00,32.00,0.00,47683.49,47919.11,-7.90,1379.96,1009.51,-229.70,0.00
7/1/2015 00:00:00,34,49326.00,45351.00,2561.00,2.00,0.00,49176.64,49422.32,-17.18,1379.96,1009.91,-229.70,0.00
7/1/2015 00:00:00,35,49667.00,45716.00,2561.00,0.00,0.00,49490.88,49752.61,-14.60,1380.06,1011.52,-249.10,4.0e-03
7/1/2015 00:00:00,36,49235.00,45371.00,2617.00,0.00,0.00,49049.87,49315.07,-15.20,1379.96,993.92,-250.70,-0.24
7/1/2015 00:00:00,37,48657.00,44901.00,2617.00,0.00,0.00,48464.02,48729.32,-15.30,1379.96,943.52,-250.80,-0.47
7/1/2015 00:00:00,38,47706.00,43953.00,2647.00,0.00,0.00,47519.94,47786.48,-16.54,1380.35,977.13,-250.70,-0.56
7/1/2015 00:00:00,39,46499.00,42920.00,2647.00,0.00,0.00,46220.25,46485.93,-14.18,1479.68,957.13,-250.70,-0.54
7/1/2015 00:00:00,40,45081.00,41585.00,2567.00,0.00,0.00,44747.59,45004.53,-6.94,1479.58,1020.33,-250.70,-0.52
7/1/2015 00:00:00,41,43664.00,40237.00,2567.00,0.00,0.00,43302.12,43562.28,-8.46,1479.38,1019.12,-250.70,-0.55
7/1/2015 00:00:00,42,41626.00,38527.00,2453.00,0.00,0.00,41280.32,41540.96,-15.40,1479.48,993.93,-248.70,-0.56
7/1/2015 00:00:00,43,39575.00,36667.00,2453.00,0.00,0.00,39262.55,39494.75,-9.04,1479.68,1005.12,-223.50,-0.54
7/1/2015 00:00:00,44,37197.00,34513.00,2350.00,0.00,0.00,36901.53,37135.45,-9.42,1479.38,966.72,-223.50,-0.52
7/1/2015 00:00:00,45,35182.00,32577.00,2350.00,0.00,0.00,34885.99,35116.66,-5.16,1479.58,971.53,-223.60,-0.52
7/1/2015 00:00:00,46,33151.00,30584.00,2232.00,0.00,0.00,32889.75,33091.72,-4.78,1479.38,993.13,-196.80,-0.56
7/1/2015 00:00:00,47,30832.00,28447.00,2232.00,0.00,0.00,30546.04,30666.44,-19.84,1479.88,1012.73,-101.50,-0.58
7/1/2015 00:00:00,48,29187.00,26921.00,2133.00,0.00,0.00,29057.11,29310.04,-288.90,1478.49,981.14,-138.30,-0.58
8/1/2015 00:00:00,1,28775.00,26556.00,2151.00,0.00,0.00,28680.82,29575.85,-875.84,1406.64,916.34,-55.60,1.44
8/1/2015 00:00:00,2,29163.00,26928.00,2118.00,0.00,0.00,29049.02,29905.56,-913.14,1406.54,913.95,27.40,1.49
8/1/2015 00:00:00,3,28989.00,26796.00,2118.00,0.00,0.00,28860.63,30255.01,-1347.38,1406.45,925.54,104.10,1.51
8/1/2015 00:00:00,4,28274.00,26188.00,2091.00,0.00,0.00,28136.88,29579.62,-1442.74,1401.80,909.94,180.30,18.18
8/1/2015 00:00:00,5,27698.00,25678.00,2091.00,0.00,0.00,27580.85,29413.11,-1832.26,1406.64,930.73,201.10,19.42
8/1/2015 00:00:00,6,27620.00,25574.00,2000.00,0.00,0.00,27510.47,29352.89,-1842.42,1406.54,927.13,201.20,42.10
8/1/2015 00:00:00,7,27176.00,25140.00,2000.00,0.00,0.00,27056.67,28900.03,-1843.36,1256.32,629.94,201.20,85.56
8/1/2015 00:00:00,8,26610.00,24586.00,1882.00,0.00,0.00,26426.67,28354.77,-1928.10,1256.42,657.15,201.20,93.99
8/1/2015 00:00:00,9,26226.00,24258.00,1882.00,0.00,0.00,26166.65,28086.19,-1919.54,412.91,820.34,201.10,94.06
8/1/2015 00:00:00,10,26376.00,24335.00,1738.00,0.00,0.00,26307.41,28207.00,-1856.64,414.88,840.35,201.20,94.03
8/1/2015 00:00:00,11,27224.00,25138.00,1738.00,0.00,0.00,27179.93,28901.30,-1656.62,1171.13,953.15,131.20,94.07
8/1/2015 00:00:00,12,28494.00,26238.00,1713.00,0.00,0.00,28469.07,29923.87,-1454.80,1170.74,938.35,49.60,94.11
8/1/2015 00:00:00,13,31840.00,29232.00,1713.00,0.00,0.00,31853.46,32284.59,-392.66,1468.31,1013.16,42.70,94.66
8/1/2015 00:00:00,14,35366.00,32490.00,1567.00,0.00,0.00,35362.06,35499.22,-133.26,1468.02,1005.95,126.20,34.73
8/1/2015 00:00:00,15,39630.00,36394.00,1567.00,0.00,52.00,39713.45,39839.37,-5.44,1470.09,974.35,36.70,-114.44
8/1/2015 00:00:00,16,41889.00,38619.00,1562.00,1.00,265.00,41917.29,42124.41,-6.50,1470.59,969.96,15.80,-197.22
8/1/2015 00:00:00,17,42827.00,39460.00,1562.00,1.00,546.00,42915.61,43185.06,-8.50,1469.30,822.75,-63.30,-197.22
8/1/2015 00:00:00,18,42792.00,39442.00,1600.00,2.00,549.00,42985.21,43327.32,-18.88,1469.10,810.36,-126.20,-197.50
8/1/2015 00:00:00,19,43577.00,40188.00,1600.00,25.00,549.00,43773.23,44083.59,-14.92,1479.48,1021.96,-99.10,-197.30
8/1/2015 00:00:00,20,43904.00,40582.00,1519.00,48.00,587.00,44256.06,44702.60,-6.66,1479.68,1031.15,-171.60,-260.52
8/1/2015 00:00:00,21,43787.00,40445.00,1519.00,124.00,580.00,44319.97,44809.95,-10.70,1479.38,999.16,-174.40,-289.90
8/1/2015 00:00:00,22,43750.00,40406.00,1574.00,201.00,546.00,44053.61,44535.27,-19.18,1479.38,977.16,-174.30,-289.82
8/1/2015 00:00:00,23,43425.00,40022.00,1574.00,357.00,449.00,43710.91,44247.22,-19.36,1479.58,999.56,-168.30,-350.20
8/1/2015 00:00:00,24,43280.00,39828.00,1635.00,512.00,106.00,43607.67,44200.45,-21.26,1479.58,989.96,-197.50,-375.60
8/1/2015 00:00:00,25,43231.00,39808.00,1635.00,658.00,0.00,43395.35,43977.45,-10.54,1479.48,1004.76,-197.40,-375.30
8/1/2015 00:00:00,26,42556.00,39134.00,1680.00,803.00,0.00,42831.72,43414.88,-20.02,1479.48,972.35,-187.70,-375.30
8/1/2015 00:00:00,27,42077.00,38631.00,1680.00,820.00,0.00,42517.88,43100.86,-9.10,1479.58,1007.16,-197.40,-375.48
8/1/2015 00:00:00,28,41754.00,38299.00,1690.00,836.00,3.00,42148.04,42733.08,-11.16,1479.28,964.75,-197.40,-375.58
8/1/2015 00:00:00,29,41923.00,38393.00,1690.00,693.00,8.00,42256.07,42836.87,-6.80,1479.48,1019.56,-197.40,-375.48
8/1/2015 00:00:00,30,42082.00,38556.00,1659.00,549.00,1.00,42250.26,42835.18,-10.92,1479.58,964.36,-197.40,-375.62
8/1/2015 00:00:00,31,42229.00,38649.00,1659.00,377.00,0.00,42325.71,42917.06,-13.92,1479.48,991.16,-200.40,-375.60
8/1/2015 00:00:00,32,43420.00,39609.00,1579.00,204.00,0.00,43482.02,44104.96,-16.94,1479.58,974.36,-229.70,-375.62
8/1/2015 00:00:00,33,45512.00,41420.00,1579.00,107.00,0.00,45614.50,46138.41,-18.84,1479.58,971.95,-156.80,-350.02
8/1/2015 00:00:00,34,48172.00,43817.00,1510.00,9.00,0.00,48242.25,48673.22,-17.98,1479.48,965.53,-104.20,-308.46
8/1/2015 00:00:00,35,48872.00,44547.00,1510.00,0.00,0.00,48810.95,49358.38,-15.72,1479.58,952.33,-175.60,-354.78
8/1/2015 00:00:00,36,48753.00,44504.00,1490.00,0.00,0.00,48655.01,49299.14,-13.14,1479.68,984.33,-250.70,-379.48
8/1/2015 00:00:00,37,48568.00,44395.00,1490.00,0.00,0.00,48506.03,49152.26,-15.52,1479.38,954.33,-250.80,-379.44
8/1/2015 00:00:00,38,48107.00,44028.00,1628.00,0.00,0.00,48050.92,48697.73,-15.78,1479.68,998.72,-250.70,-379.80
8/1/2015 00:00:00,39,47077.00,43173.00,1628.00,0.00,0.00,46911.87,47556.78,-12.24,1479.48,989.53,-250.70,-379.54
8/1/2015 00:00:00,40,45436.00,41733.00,1754.00,0.00,0.00,45236.59,45854.34,-11.68,1479.48,989.52,-229.70,-374.28
8/1/2015 00:00:00,41,43774.00,40200.00,1754.00,0.00,0.00,43802.00,44239.72,-7.08,1479.58,991.91,-164.10,-266.18
8/1/2015 00:00:00,42,41622.00,38340.00,1907.00,0.00,0.00,41705.71,42008.58,-8.96,1479.48,1015.53,-156.40,-139.32
8/1/2015 00:00:00,43,39496.00,36473.00,1907.00,0.00,0.00,39690.75,39826.68,-7.28,1479.48,998.72,-101.30,-26.86
8/1/2015 00:00:00,44,37042.00,34214.00,2142.00,0.00,0.00,37104.89,37346.25,-11.16,1479.48,993.12,-164.50,-64.20
8/1/2015 00:00:00,45,35119.00,32325.00,2142.00,0.00,0.00,34891.33,35071.65,-13.82,1479.58,951.13,-111.40,-56.36
8/1/2015 00:00:00,46,33055.00,30230.00,2345.00,0.00,0.00,32796.44,32823.56,-14.48,1479.58,987.93,-13.40,42.84
8/1/2015 00:00:00,47,30997.00,28278.00,2345.00,0.00,0.00,30647.09,30701.11,-53.20,1479.48,1029.13,15.80,118.53
8/1/2015 00:00:00,48,29566.00,26987.00,2151.00,0.00,0.00,29370.96,30189.95,-864.82,1479.38,998.32,15.80,213.93
9/1/2015 00:00:00,1,29112.00,26520.00,2251.00,0.00,0.00,28886.93,30080.96,-1230.70,1479.58,927.13,15.80,273.31
9/1/2015 00:00:00,2,29231.00,26673.00,2548.00,0.00,0.00,29058.91,30368.57,-1328.72,1479.28,941.13,15.90,273.52
9/1/2015 00:00:00,3,28888.00,26391.00,2548.00,0.00,0.00,28666.57,30400.31,-1733.74,1479.58,969.14,15.70,273.42
