n, x0, x1, s, d, y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
4708, 0.640625, -0.546875, 0.0, [nan], 16.8902573035, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.91006469727e-05, 4.29153442383e-05, 0.000722885131836, 14:22:11  17-06-16
4709, 0.640625, -0.515625, 0.0, [nan], 16.4866241858, 1.0, nan, nan, nan,4.19616699219e-05, 4.50611114502e-05, 2.98023223877e-05, 14:22:11  17-06-16
4710, 0.640625, -0.484375, 0.0, [nan], 16.0878738806, 1.0, nan, nan, nan,3.60012054443e-05, 4.00543212891e-05, 2.69412994385e-05, 14:22:11  17-06-16
4711, 0.640625, -0.453125, 0.0, [nan], 15.6940063879, 1.0, nan, nan, nan,3.91006469727e-05, 4.41074371338e-05, 2.69412994385e-05, 14:22:11  17-06-16
4712, 0.640625, -0.421875, 0.0, [nan], 15.3050217078, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.79085540771e-05, 4.2200088501e-05, 0.000735998153687, 14:22:11  17-06-16
4713, 0.640625, -0.390625, 0.0, [nan], 14.9209198401, 1.0, nan, nan, nan,3.81469726562e-05, 4.19616699219e-05, 2.78949737549e-05, 14:22:11  17-06-16
4714, 0.640625, -0.359375, 0.0, [nan], 14.5417007849, 1.0, nan, nan, nan,4.19616699219e-05, 4.60147857666e-05, 2.90870666504e-05, 14:22:12  17-06-16
4715, 0.640625, -0.328125, 0.0, [nan], 14.1673645422, 1.0, nan, nan, nan,4.07695770264e-05, 4.72068786621e-05, 2.98023223877e-05, 14:22:12  17-06-16
4716, 0.640625, -0.296875, 0.0, [nan], 13.7979111121, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.10079956055e-05, 4.60147857666e-05, 0.000840902328491, 14:22:12  17-06-16
4717, 0.640625, -0.265625, 0.0, [nan], 13.4333404944, 1.0, nan, nan, nan,4.19616699219e-05, 4.60147857666e-05, 3.00407409668e-05, 14:22:12  17-06-16
4718, 0.640625, -0.234375, 0.0, [nan], 13.0736526892, 1.0, nan, nan, nan,3.19480895996e-05, 3.50475311279e-05, 2.50339508057e-05, 14:22:12  17-06-16
4719, 0.640625, -0.203125, 0.0, [nan], 12.7188476965, 1.0, nan, nan, nan,4.50611114502e-05, 4.79221343994e-05, 3.40938568115e-05, 14:22:12  17-06-16
4720, 0.640625, -0.171875, 0.0, [nan], 12.3689255164, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.10079956055e-05, 4.60147857666e-05, 0.019119977951, 14:22:12  17-06-16
4721, 0.640625, -0.140625, 0.0, [nan], 12.0238861487, 1.0, nan, nan, nan,3.981590271e-05, 4.50611114502e-05, 3.00407409668e-05, 14:22:12  17-06-16
4722, 0.640625, -0.109375, 0.0, [nan], 11.6837295935, 1.0, nan, nan, nan,3.60012054443e-05, 4.00543212891e-05, 3.19480895996e-05, 14:22:12  17-06-16
4723, 0.640625, -0.078125, 0.0, [nan], 11.3484558508, 1.0, nan, nan, nan,4.19616699219e-05, 4.60147857666e-05, 2.88486480713e-05, 14:22:12  17-06-16
4724, 0.640625, -0.046875, 0.0, [nan], 11.0180649207, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.00543212891e-05, 4.60147857666e-05, 0.000761032104492, 14:22:12  17-06-16
4725, 0.640625, -0.015625, 0.0, [nan], 10.692556803, 1.0, nan, nan, nan,6.29425048828e-05, 6.79492950439e-05, 4.91142272949e-05, 14:22:12  17-06-16
4726, 0.640625, 0.015625, 0.0, [nan], 10.3719314978, 1.0, nan, nan, nan,6.29425048828e-05, 7.31945037842e-05, 5.10215759277e-05, 14:22:12  17-06-16
4727, 0.640625, 0.046875, 0.0, [nan], 10.0561890051, 1.0, nan, nan, nan,4.10079956055e-05, 4.60147857666e-05, 3.09944152832e-05, 14:22:12  17-06-16
4728, 0.640625, 0.078125, 0.0, [nan], 9.74532932496, 1.0, 0.203125, 0.203125, 2.54271030426e-05,5.3882598877e-05, 5.91278076172e-05, 0.00117993354797, 14:22:12  17-06-16
4729, 0.640625, 0.109375, 0.0, [nan], 9.43935245728, 1.0, nan, nan, nan,4.2200088501e-05, 4.6968460083e-05, 3.2901763916e-05, 14:22:12  17-06-16
4730, 0.640625, 0.140625, 0.0, [nan], 9.13825840211, 1.0, nan, nan, nan,5.57899475098e-05, 5.91278076172e-05, 5.10215759277e-05, 14:22:12  17-06-16
4731, 0.640625, 0.171875, 0.0, [nan], 8.84204715943, 1.0, nan, nan, nan,5.60283660889e-05, 6.60419464111e-05, 4.6968460083e-05, 14:22:12  17-06-16
4732, 0.640625, 0.203125, 0.0, [nan], 8.55071872926, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.69548797607e-05, 4.10079956055e-05, 0.000749111175537, 14:22:12  17-06-16
4733, 0.640625, 0.234375, 0.0, [nan], 8.26427311158, 1.0, nan, nan, nan,4.10079956055e-05, 4.50611114502e-05, 2.90870666504e-05, 14:22:12  17-06-16
4734, 0.640625, 0.265625, 0.0, [nan], 7.98271030641, 1.0, nan, nan, nan,4.10079956055e-05, 4.41074371338e-05, 2.90870666504e-05, 14:22:12  17-06-16
4735, 0.640625, 0.296875, 0.0, [nan], 7.70603031373, 1.0, nan, nan, nan,4.00543212891e-05, 4.60147857666e-05, 2.88486480713e-05, 14:22:12  17-06-16
4736, 0.640625, 0.328125, 0.0, [nan], 7.43423313355, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.00543212891e-05, 4.48226928711e-05, 0.000776052474976, 14:22:12  17-06-16
4737, 0.640625, 0.359375, 0.0, [nan], 7.16731876588, 1.0, nan, nan, nan,4.10079956055e-05, 4.50611114502e-05, 3.00407409668e-05, 14:22:12  17-06-16
4738, 0.640625, 0.390625, 0.0, [nan], 6.9052872107, 1.0, nan, nan, nan,4.31537628174e-05, 4.60147857666e-05, 2.88486480713e-05, 14:22:12  17-06-16
4739, 0.640625, 0.421875, 0.0, [nan], 6.64813846803, 1.0, nan, nan, nan,4.19616699219e-05, 4.60147857666e-05, 3.00407409668e-05, 14:22:13  17-06-16
4740, 0.640625, 0.453125, 0.0, [nan], 6.39587253785, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.6968460083e-05, 5.31673431396e-05, 0.00095796585083, 14:22:13  17-06-16
4741, 0.640625, 0.484375, 0.0, [nan], 6.14848942018, 1.0, nan, nan, nan,6.98566436768e-05, 6.19888305664e-05, 3.60012054443e-05, 14:22:13  17-06-16
4742, 0.640625, 0.515625, 0.0, [nan], 5.905989115, 1.0, nan, nan, nan,2.90870666504e-05, 3.79085540771e-05, 2.40802764893e-05, 14:22:13  17-06-16
4743, 0.640625, 0.546875, 0.0, [nan], 5.66837162232, 1.0, nan, nan, nan,2.69412994385e-05, 3.69548797607e-05, 2.28881835938e-05, 14:22:13  17-06-16
4744, 0.640625, 0.578125, 0.0, [nan], 5.43563694215, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.59876251221e-05, 3.71932983398e-05, 0.000484943389893, 14:22:13  17-06-16
4745, 0.640625, 0.609375, 0.0, [nan], 5.20778507447, 1.0, nan, nan, nan,3.00407409668e-05, 3.69548797607e-05, 2.40802764893e-05, 14:22:13  17-06-16
4746, 0.640625, 0.640625, 0.0, [nan], 4.9848160193, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.40802764893e-05, 14:22:13  17-06-16
4747, 0.640625, 0.671875, 0.0, [nan], 4.76672977662, 1.0, nan, nan, nan,2.59876251221e-05, 3.19480895996e-05, 2.19345092773e-05, 14:22:13  17-06-16
4748, 0.640625, 0.703125, 0.0, [nan], 4.55352634645, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.59876251221e-05, 4.60147857666e-05, 0.00048303604126, 14:22:13  17-06-16
4749, 0.640625, 0.734375, 0.0, [nan], 4.34520572877, 1.0, nan, nan, nan,3.00407409668e-05, 3.60012054443e-05, 2.28881835938e-05, 14:22:13  17-06-16
4750, 0.640625, 0.765625, 0.0, [nan], 4.14176792359, 1.0, nan, nan, nan,2.71797180176e-05, 3.69548797607e-05, 2.28881835938e-05, 14:22:13  17-06-16
4751, 0.640625, 0.796875, 0.0, [nan], 3.94321293092, 1.0, nan, nan, nan,2.90870666504e-05, 3.60012054443e-05, 2.31266021729e-05, 14:22:13  17-06-16
4752, 0.640625, 0.828125, 0.0, [nan], 3.74954075074, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.59876251221e-05, 3.60012054443e-05, 0.000513076782227, 14:22:13  17-06-16
4753, 0.640625, 0.859375, 0.0, [nan], 3.56075138307, 1.0, nan, nan, nan,2.98023223877e-05, 3.71932983398e-05, 2.28881835938e-05, 14:22:13  17-06-16
4754, 0.640625, 0.890625, 0.0, [nan], 3.37684482789, 1.0, nan, nan, nan,3.00407409668e-05, 3.38554382324e-05, 2.31266021729e-05, 14:22:13  17-06-16
4755, 0.640625, 0.921875, 0.0, [nan], 3.19782108521, 1.0, nan, nan, nan,2.69412994385e-05, 3.60012054443e-05, 2.19345092773e-05, 14:22:13  17-06-16
4756, 0.640625, 0.953125, 0.0, [nan], 3.02368015504, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.71797180176e-05, 3.60012054443e-05, 0.000537872314453, 14:22:13  17-06-16
4757, 0.640625, 0.984375, 0.0, [nan], 2.85442203736, 1.0, nan, nan, nan,3.00407409668e-05, 3.69548797607e-05, 2.40802764893e-05, 14:22:13  17-06-16
4758, 0.671875, -0.984375, 0.0, [nan], 26.2731442091, 1.0, nan, nan, nan,2.59876251221e-05, 3.91006469727e-05, 2.28881835938e-05, 14:22:13  17-06-16
4759, 0.671875, -0.953125, 0.0, [nan], 25.7691082594, 1.0, nan, nan, nan,2.69412994385e-05, 3.88622283936e-05, 2.31266021729e-05, 14:22:13  17-06-16
4760, 0.671875, -0.921875, 0.0, [nan], 25.2699551222, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.59876251221e-05, 3.81469726562e-05, 0.000492811203003, 14:22:13  17-06-16
4761, 0.671875, -0.890625, 0.0, [nan], 24.7756847975, 1.0, nan, nan, nan,2.90870666504e-05, 3.69548797607e-05, 2.40802764893e-05, 14:22:13  17-06-16
4762, 0.671875, -0.859375, 0.0, [nan], 24.2862972853, 1.0, nan, nan, nan,2.78949737549e-05, 3.60012054443e-05, 2.40802764893e-05, 14:22:13  17-06-16
4763, 0.671875, -0.828125, 0.0, [nan], 23.8017925856, 1.0, nan, nan, nan,2.69412994385e-05, 3.71932983398e-05, 2.38418579102e-05, 14:22:13  17-06-16
4764, 0.671875, -0.796875, 0.0, [nan], 23.3221706984, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.59876251221e-05, 3.69548797607e-05, 0.000510215759277, 14:22:13  17-06-16
4765, 0.671875, -0.765625, 0.0, [nan], 22.8474316237, 1.0, nan, nan, nan,3.00407409668e-05, 3.50475311279e-05, 2.40802764893e-05, 14:22:13  17-06-16
4766, 0.671875, -0.734375, 0.0, [nan], 22.3775753615, 1.0, nan, nan, nan,2.78949737549e-05, 3.50475311279e-05, 2.40802764893e-05, 14:22:13  17-06-16
4767, 0.671875, -0.703125, 0.0, [nan], 21.9126019118, 1.0, nan, nan, nan,2.59876251221e-05, 3.60012054443e-05, 2.28881835938e-05, 14:22:13  17-06-16
4768, 0.671875, -0.671875, 0.0, [nan], 21.4525112746, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.69412994385e-05, 3.71932983398e-05, 0.000494003295898, 14:22:13  17-06-16
4769, 0.671875, -0.640625, 0.0, [nan], 20.9973034499, 1.0, nan, nan, nan,2.8133392334e-05, 3.60012054443e-05, 2.28881835938e-05, 14:22:13  17-06-16
4770, 0.671875, -0.609375, 0.0, [nan], 20.5469784377, 1.0, nan, nan, nan,2.62260437012e-05, 3.57627868652e-05, 4.91142272949e-05, 14:22:13  17-06-16
4771, 0.671875, -0.578125, 0.0, [nan], 20.101536238, 1.0, nan, nan, nan,2.69412994385e-05, 3.71932983398e-05, 2.38418579102e-05, 14:22:13  17-06-16
4772, 0.671875, -0.546875, 0.0, [nan], 19.6609768507, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.59876251221e-05, 3.79085540771e-05, 0.000478029251099, 14:22:13  17-06-16
4773, 0.671875, -0.515625, 0.0, [nan], 19.225300276, 1.0, nan, nan, nan,2.71797180176e-05, 3.79085540771e-05, 2.40802764893e-05, 14:22:13  17-06-16
4774, 0.671875, -0.484375, 0.0, [nan], 18.7945065138, 1.0, nan, nan, nan,3.09944152832e-05, 3.40938568115e-05, 2.40802764893e-05, 14:22:13  17-06-16
4775, 0.671875, -0.453125, 0.0, [nan], 18.3685955641, 1.0, nan, nan, nan,2.50339508057e-05, 3.79085540771e-05, 2.31266021729e-05, 14:22:13  17-06-16
4776, 0.671875, -0.421875, 0.0, [nan], 17.9475674269, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.50339508057e-05, 3.69548797607e-05, 0.000478029251099, 14:22:13  17-06-16
4777, 0.671875, -0.390625, 0.0, [nan], 17.5314221022, 1.0, nan, nan, nan,2.8133392334e-05, 3.69548797607e-05, 2.31266021729e-05, 14:22:13  17-06-16
4778, 0.671875, -0.359375, 0.0, [nan], 17.12015959, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.19345092773e-05, 14:22:13  17-06-16
4779, 0.671875, -0.328125, 0.0, [nan], 16.7137798903, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.28881835938e-05, 14:22:13  17-06-16
4780, 0.671875, -0.296875, 0.0, [nan], 16.3122830031, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.50339508057e-05, 3.69548797607e-05, 0.000481128692627, 14:22:13  17-06-16
4781, 0.671875, -0.265625, 0.0, [nan], 15.9156689284, 1.0, nan, nan, nan,2.90870666504e-05, 3.60012054443e-05, 2.38418579102e-05, 14:22:13  17-06-16
4782, 0.671875, -0.234375, 0.0, [nan], 15.5239376662, 1.0, nan, nan, nan,2.71797180176e-05, 3.69548797607e-05, 2.28881835938e-05, 14:22:13  17-06-16
4783, 0.671875, -0.203125, 0.0, [nan], 15.1370892165, 1.0, nan, nan, nan,2.69412994385e-05, 3.40938568115e-05, 2.28881835938e-05, 14:22:13  17-06-16
4784, 0.671875, -0.171875, 0.0, [nan], 14.7551235793, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.69412994385e-05, 3.31401824951e-05, 0.000480890274048, 14:22:13  17-06-16
4785, 0.671875, -0.140625, 0.0, [nan], 14.3780407546, 1.0, nan, nan, nan,2.90870666504e-05, 3.60012054443e-05, 2.28881835938e-05, 14:22:13  17-06-16
4786, 0.671875, -0.109375, 0.0, [nan], 14.0058407423, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.31266021729e-05, 14:22:13  17-06-16
4787, 0.671875, -0.078125, 0.0, [nan], 13.6385235426, 1.0, nan, nan, nan,2.50339508057e-05, 3.69548797607e-05, 2.28881835938e-05, 14:22:13  17-06-16
4788, 0.671875, -0.046875, 0.0, [nan], 13.2760891554, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.69412994385e-05, 3.60012054443e-05, 0.00047492980957, 14:22:13  17-06-16
4789, 0.671875, -0.015625, 0.0, [nan], 12.9185375807, 1.0, nan, nan, nan,2.69412994385e-05, 3.81469726562e-05, 2.38418579102e-05, 14:22:13  17-06-16
4790, 0.671875, 0.015625, 0.0, [nan], 12.5658688185, 1.0, nan, nan, nan,2.69412994385e-05, 3.50475311279e-05, 2.31266021729e-05, 14:22:13  17-06-16
4791, 0.671875, 0.046875, 0.0, [nan], 12.2180828688, 1.0, nan, nan, nan,2.59876251221e-05, 4.41074371338e-05, 3.60012054443e-05, 14:22:13  17-06-16
4792, 0.671875, 0.078125, 0.0, [nan], 11.8751797316, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.50475311279e-05, 3.91006469727e-05, 0.00053882598877, 14:22:13  17-06-16
4793, 0.671875, 0.109375, 0.0, [nan], 11.5371594069, 1.0, nan, nan, nan,3.31401824951e-05, 4.00543212891e-05, 2.50339508057e-05, 14:22:13  17-06-16
4794, 0.671875, 0.140625, 0.0, [nan], 11.2040218947, 1.0, nan, nan, nan,3.09944152832e-05, 3.38554382324e-05, 2.40802764893e-05, 14:22:13  17-06-16
4795, 0.671875, 0.171875, 0.0, [nan], 10.875767195, 1.0, nan, nan, nan,2.78949737549e-05, 3.60012054443e-05, 2.19345092773e-05, 14:22:13  17-06-16
4796, 0.671875, 0.203125, 0.0, [nan], 10.5523953078, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.69412994385e-05, 3.50475311279e-05, 0.000697135925293, 14:22:13  17-06-16
4797, 0.671875, 0.234375, 0.0, [nan], 10.2339062331, 1.0, nan, nan, nan,4.00543212891e-05, 4.50611114502e-05, 2.98023223877e-05, 14:22:13  17-06-16
4798, 0.671875, 0.265625, 0.0, [nan], 9.92029997087, 1.0, nan, nan, nan,4.19616699219e-05, 5.3882598877e-05, 2.71797180176e-05, 14:22:13  17-06-16
4799, 0.671875, 0.296875, 0.0, [nan], 9.61157652116, 1.0, nan, nan, nan,4.10079956055e-05, 4.6968460083e-05, 3.00407409668e-05, 14:22:13  17-06-16
4800, 0.671875, 0.328125, 0.0, [nan], 9.30773588395, 1.0, 0.203125, 0.203125, 2.54271030426e-05,8.89301300049e-05, 7.79628753662e-05, 0.00117611885071, 14:22:13  17-06-16
4801, 0.671875, 0.359375, 0.0, [nan], 9.00877805924, 1.0, nan, nan, nan,5.29289245605e-05, 5.79357147217e-05, 5.31673431396e-05, 14:22:13  17-06-16
4802, 0.671875, 0.390625, 0.0, [nan], 8.71470304704, 1.0, nan, nan, nan,4.29153442383e-05, 4.6968460083e-05, 2.90870666504e-05, 14:22:13  17-06-16
4803, 0.671875, 0.421875, 0.0, [nan], 8.42551084733, 1.0, nan, nan, nan,3.91006469727e-05, 6.60419464111e-05, 3.09944152832e-05, 14:22:13  17-06-16
4804, 0.671875, 0.453125, 0.0, [nan], 8.14120146012, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.81469726562e-05, 4.10079956055e-05, 0.000696897506714, 14:22:13  17-06-16
4805, 0.671875, 0.484375, 0.0, [nan], 7.86177488542, 1.0, nan, nan, nan,3.79085540771e-05, 3.91006469727e-05, 2.59876251221e-05, 14:22:13  17-06-16
4806, 0.671875, 0.515625, 0.0, [nan], 7.58723112321, 1.0, nan, nan, nan,3.88622283936e-05, 3.81469726562e-05, 2.78949737549e-05, 14:22:13  17-06-16
4807, 0.671875, 0.546875, 0.0, [nan], 7.3175701735, 1.0, nan, nan, nan,3.50475311279e-05, 3.69548797607e-05, 2.50339508057e-05, 14:22:13  17-06-16
4808, 0.671875, 0.578125, 0.0, [nan], 7.05279203629, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.60012054443e-05, 3.60012054443e-05, 0.000674962997437, 14:22:13  17-06-16
4809, 0.671875, 0.609375, 0.0, [nan], 6.79289671159, 1.0, nan, nan, nan,3.60012054443e-05, 3.60012054443e-05, 3.50475311279e-05, 14:22:13  17-06-16
4810, 0.671875, 0.640625, 0.0, [nan], 6.53788419938, 1.0, nan, nan, nan,2.69412994385e-05, 3.19480895996e-05, 2.28881835938e-05, 14:22:13  17-06-16
4811, 0.671875, 0.671875, 0.0, [nan], 6.28775449967, 1.0, nan, nan, nan,2.59876251221e-05, 3.79085540771e-05, 2.31266021729e-05, 14:22:13  17-06-16
4812, 0.671875, 0.703125, 0.0, [nan], 6.04250761247, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.09944152832e-05, 3.21865081787e-05, 0.000540018081665, 14:22:13  17-06-16
4813, 0.671875, 0.734375, 0.0, [nan], 5.80214353776, 1.0, nan, nan, nan,2.8133392334e-05, 3.79085540771e-05, 2.40802764893e-05, 14:22:13  17-06-16
4814, 0.671875, 0.765625, 0.0, [nan], 5.56666227555, 1.0, nan, nan, nan,2.71797180176e-05, 3.60012054443e-05, 2.28881835938e-05, 14:22:13  17-06-16
4815, 0.671875, 0.796875, 0.0, [nan], 5.33606382585, 1.0, nan, nan, nan,2.8133392334e-05, 3.60012054443e-05, 2.28881835938e-05, 14:22:13  17-06-16
4816, 0.671875, 0.828125, 0.0, [nan], 5.11034818864, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.78949737549e-05, 3.60012054443e-05, 0.000494003295898, 14:22:13  17-06-16
4817, 0.671875, 0.859375, 0.0, [nan], 4.88951536393, 1.0, nan, nan, nan,2.69412994385e-05, 4.31537628174e-05, 2.38418579102e-05, 14:22:13  17-06-16
4818, 0.671875, 0.890625, 0.0, [nan], 4.67356535172, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.21729278564e-05, 14:22:13  17-06-16
4819, 0.671875, 0.921875, 0.0, [nan], 4.46249815202, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.31266021729e-05, 14:22:13  17-06-16
4820, 0.671875, 0.953125, 0.0, [nan], 4.25631376481, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.59876251221e-05, 3.60012054443e-05, 0.000663995742798, 14:22:13  17-06-16
4821, 0.671875, 0.984375, 0.0, [nan], 4.0550121901, 1.0, nan, nan, nan,3.09944152832e-05, 3.50475311279e-05, 2.40802764893e-05, 14:22:13  17-06-16
4822, 0.703125, -0.984375, 0.0, [nan], 29.8713323424, 1.0, nan, nan, nan,2.78949737549e-05, 3.50475311279e-05, 2.28881835938e-05, 14:22:13  17-06-16
4823, 0.703125, -0.953125, 0.0, [nan], 29.3337270567, 1.0, nan, nan, nan,2.69412994385e-05, 3.69548797607e-05, 2.31266021729e-05, 14:22:13  17-06-16
4824, 0.703125, -0.921875, 0.0, [nan], 28.8010045836, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.59876251221e-05, 3.60012054443e-05, 0.000495910644531, 14:22:13  17-06-16
4825, 0.703125, -0.890625, 0.0, [nan], 28.273164923, 1.0, nan, nan, nan,2.90870666504e-05, 3.69548797607e-05, 2.40802764893e-05, 14:22:13  17-06-16
4826, 0.703125, -0.859375, 0.0, [nan], 27.7502080748, 1.0, nan, nan, nan,2.71797180176e-05, 3.69548797607e-05, 2.28881835938e-05, 14:22:13  17-06-16
4827, 0.703125, -0.828125, 0.0, [nan], 27.2321340392, 1.0, nan, nan, nan,5.19752502441e-05, 6.19888305664e-05, 3.69548797607e-05, 14:22:13  17-06-16
4828, 0.703125, -0.796875, 0.0, [nan], 26.718942816, 1.0, 0.203125, 0.203125, 2.54271030426e-05,5.69820404053e-05, 5.10215759277e-05, 0.000745058059692, 14:22:13  17-06-16
4829, 0.703125, -0.765625, 0.0, [nan], 26.2106344054, 1.0, nan, nan, nan,4.38690185547e-05, 4.91142272949e-05, 3.79085540771e-05, 14:22:13  17-06-16
4830, 0.703125, -0.734375, 0.0, [nan], 25.7072088072, 1.0, nan, nan, nan,4.6968460083e-05, 4.98294830322e-05, 3.60012054443e-05, 14:22:13  17-06-16
4831, 0.703125, -0.703125, 0.0, [nan], 25.2086660216, 1.0, nan, nan, nan,4.91142272949e-05, 5.29289245605e-05, 3.79085540771e-05, 14:22:13  17-06-16
4832, 0.703125, -0.671875, 0.0, [nan], 24.7150060484, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.6968460083e-05, 5.19752502441e-05, 0.00116300582886, 14:22:13  17-06-16
4833, 0.703125, -0.640625, 0.0, [nan], 24.2262288878, 1.0, nan, nan, nan,5.50746917725e-05, 5.79357147217e-05, 4.29153442383e-05, 14:22:13  17-06-16
4834, 0.703125, -0.609375, 0.0, [nan], 23.7423345397, 1.0, nan, nan, nan,4.60147857666e-05, 9.29832458496e-05, 4.98294830322e-05, 14:22:13  17-06-16
4835, 0.703125, -0.578125, 0.0, [nan], 23.263323004, 1.0, nan, nan, nan,3.81469726562e-05, 4.29153442383e-05, 2.78949737549e-05, 14:22:13  17-06-16
4836, 0.703125, -0.546875, 0.0, [nan], 22.7891942809, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.10079956055e-05, 4.91142272949e-05, 0.000798940658569, 14:22:13  17-06-16
4837, 0.703125, -0.515625, 0.0, [nan], 22.3199483702, 1.0, nan, nan, nan,6.29425048828e-05, 7.5101852417e-05, 5.10215759277e-05, 14:22:13  17-06-16
4838, 0.703125, -0.484375, 0.0, [nan], 21.8555852721, 1.0, nan, nan, nan,6.00814819336e-05, 5.98430633545e-05, 4.41074371338e-05, 14:22:13  17-06-16
4839, 0.703125, -0.453125, 0.0, [nan], 21.3961049864, 1.0, nan, nan, nan,4.10079956055e-05, 4.60147857666e-05, 3.00407409668e-05, 14:22:13  17-06-16
4840, 0.703125, -0.421875, 0.0, [nan], 20.9415075133, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.10079956055e-05, 4.50611114502e-05, 0.000724077224731, 14:22:13  17-06-16
4841, 0.703125, -0.390625, 0.0, [nan], 20.4917928526, 1.0, nan, nan, nan,6.19888305664e-05, 7.48634338379e-05, 5.19752502441e-05, 14:22:13  17-06-16
4842, 0.703125, -0.359375, 0.0, [nan], 20.0469610045, 1.0, nan, nan, nan,4.19616699219e-05, 4.50611114502e-05, 3.00407409668e-05, 14:22:13  17-06-16
4843, 0.703125, -0.328125, 0.0, [nan], 19.6070119689, 1.0, nan, nan, nan,4.10079956055e-05, 4.6968460083e-05, 3.00407409668e-05, 14:22:13  17-06-16
4844, 0.703125, -0.296875, 0.0, [nan], 19.1719457457, 1.0, 0.203125, 0.203125, 2.54271030426e-05,5.60283660889e-05, 4.6968460083e-05, 0.00122094154358, 14:22:13  17-06-16
4845, 0.703125, -0.265625, 0.0, [nan], 18.7417623351, 1.0, nan, nan, nan,5.88893890381e-05, 5.69820404053e-05, 4.60147857666e-05, 14:22:13  17-06-16
4846, 0.703125, -0.234375, 0.0, [nan], 18.3164617369, 1.0, nan, nan, nan,4.10079956055e-05, 4.50611114502e-05, 3.00407409668e-05, 14:22:13  17-06-16
4847, 0.703125, -0.203125, 0.0, [nan], 17.8960439513, 1.0, nan, nan, nan,6.29425048828e-05, 7.39097595215e-05, 5.22136688232e-05, 14:22:13  17-06-16
4848, 0.703125, -0.171875, 0.0, [nan], 17.4805089781, 1.0, 0.203125, 0.203125, 2.54271030426e-05,5.69820404053e-05, 6.19888305664e-05, 0.000951051712036, 14:22:13  17-06-16
4849, 0.703125, -0.140625, 0.0, [nan], 17.0698568175, 1.0, nan, nan, nan,3.60012054443e-05, 4.10079956055e-05, 2.8133392334e-05, 14:22:13  17-06-16
4850, 0.703125, -0.109375, 0.0, [nan], 16.6640874693, 1.0, nan, nan, nan,4.00543212891e-05, 4.50611114502e-05, 2.98023223877e-05, 14:22:13  17-06-16
4851, 0.703125, -0.078125, 0.0, [nan], 16.2632009337, 1.0, nan, nan, nan,4.79221343994e-05, 5.19752502441e-05, 3.50475311279e-05, 14:22:14  17-06-16
